IRIS;LIBIRIS;COM;LIBCOM;DISP_TP6017;DISP_Q117;DISP_MED17;DISP_Q317;DISP_EQ17;DISP_D117;DISP_D217;DISP_D317;DISP_D417;DISP_D617;DISP_D717;DISP_D817;DISP_D917;DISP_RD17;DISP_S80S2017;DISP_GI17;DISP_PACT17;DISP_PTSA17;DISP_PCHO17;DISP_PBEN17;DISP_PPEN17;DISP_PPAT17;DISP_PPSOC17;DISP_PPFAM17;DISP_PPMINI17;DISP_PPLOGT17;DISP_PIMPOT17;DISP_NOTE17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930050903;Anatole France 3;93005;Aulnay-sous-Bois;14,9;15690;22550;31030;0,68;10550;14000;16790;19520;25560;29080;33140;39440;3,7;4,6;0,29;79,6;73,5;3,0;3,1;25,6;9,3;4,3;1,9;1,5;0,9;-18,8;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930060101;Iris 1;93006;Bagnolet;20,1;14180;19520;27480;0,68;9470;12630;15370;17360;22280;25730;29540;36120;3,8;4,5;0,29;89,3;81,3;5,1;2,9;15,8;4,7;7,2;2,9;2,5;1,8;-17,0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930060102;Iris 2;93006;Bagnolet;32,3;11380;16020;21850;0,65;8050;10310;12260;13980;18000;20630;24060;30310;3,8;4,5;0,29;76,5;67,9;5,9;2,7;19,8;4,0;13,9;4,5;5,3;4,1;-14,2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930060103;Iris 3;93006;Bagnolet;45,0;9240;13740;19040;0,71;6300;8440;9910;11990;15820;17880;20690;25430;4,0;4,4;0,28;64,3;58,0;6,0;0,3;27,8;2,3;16,2;3,4;7,6;5,2;-10,6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930060104;Iris 4;93006;Bagnolet;42,3;10010;13910;19020;0,65;7470;9340;10660;12280;15640;17600;21120;26600;3,6;4,3;0,29;79,1;70,3;5,5;3,3;17,4;5,7;11,7;4,5;4,4;2,8;-13,9;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930060105;Iris 5;93006;Bagnolet;22,6;13230;20600;30260;0,83;9200;11880;14640;17770;23830;27500;32580;41050;4,5;5,4;0,32;88,0;76,7;5,6;5,7;18,5;8,6;4,5;1,7;1,6;1,2;-19,6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930060106;Iris 6;93006;Bagnolet;17,5;14480;21610;31410;0,78;9560;13450;15990;19020;25420;28890;33240;40620;4,3;5,1;0,31;89,6;79,5;5,9;4,2;16,0;8,5;5,5;1,8;2,3;1,4;-19,6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930060107;Iris 7;93006;Bagnolet;19,9;13900;20730;30260;0,79;9550;12740;15130;18010;24190;28570;33320;41970;4,4;5,3;0,32;89,3;77,9;3,9;7,5;18,5;7,7;5,2;2,2;1,8;1,2;-20,7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930060108;Iris 8;93006;Bagnolet;24,2;12950;19110;28070;0,79;8360;11330;14110;16730;22860;26420;30840;38170;4,6;5,5;0,33;86,2;75,6;5,8;4,8;19,2;7,1;6,1;1,9;2,2;2,0;-18,6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930060110;Iris 10;93006;Bagnolet;27,3;11730;19520;29020;0,89;8680;10480;13560;16380;22920;26790;31430;41150;4,7;5,9;0,34;91,1;80,4;6,6;4,1;14,5;7,0;6,5;1,7;2,9;1,9;-19,1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930060111;Iris 11;93006;Bagnolet;21,3;13910;22120;30680;0,76;9250;11980;15340;18820;25020;28690;32850;41280;4,5;5,3;0,31;96,1;84,7;6,2;5,2;11,4;7,9;4,9;1,4;2,0;1,5;-20,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930060112;Iris 12;93006;Bagnolet;31,9;11600;15510;21140;0,62;8910;10690;12340;13900;17570;19810;22740;27260;3,1;3,4;0,24;68,5;63,0;4,6;0,9;25,7;3,0;15,2;4,9;6,1;4,2;-12,4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930060113;Iris 13;93006;Bagnolet;;10520;13870;18020;0,54;8050;9800;10970;12300;15260;16960;19390;23370;2,9;3,1;0,23;64,7;59,4;5,1;0,2;21,4;2,0;21,6;6,4;9,0;6,2;-9,7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930060114;Iris 14;93006;Bagnolet;39,6;10590;14080;19180;0,61;8300;9790;11240;12770;15770;18070;20260;23580;2,8;3,4;0,24;67,7;61,7;5,0;1,0;21,6;2,8;19,0;6,4;8,0;4,6;-11,1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930060115;Iris 15;93006;Bagnolet;29,4;11870;15580;20950;0,58;9330;11020;12830;14060;17210;19410;22360;28790;3,1;3,5;0,25;75,7;67,5;5,6;2,6;17,6;3,8;16,5;6,3;5,2;5,0;-13,6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930060116;Iris 16;93006;Bagnolet;28,7;12030;17380;23770;0,68;7790;10950;12780;14620;19710;22410;25590;31210;4,0;4,7;0,30;83,3;73,9;5,3;4,1;17,0;4,5;10,6;3,6;4,4;2,6;-15,4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930070103;Iris1;93007;Le Blanc-Mesnil;46,0;9850;13390;18790;0,67;6980;9220;10690;11920;15220;17290;20300;24040;3,4;4,0;0,26;74,8;67,9;6,1;0,8;19,3;2,2;14,5;5,3;5,4;3,8;-10,8;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930070104;Iris2;93007;Le Blanc-Mesnil;43,3;10520;13590;18320;0,57;8020;9910;10940;12250;15290;17060;19640;23940;3,0;3,4;0,24;74,9;69,3;4,8;0,8;14,7;2,9;18,4;7,4;6,3;4,7;-10,9;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930070105;Iris3;93007;Le Blanc-Mesnil;31,4;11360;16850;23640;0,73;8310;10430;12430;14810;19640;21920;25230;31110;3,7;4,4;0,28;72,7;66,5;3,7;2,5;25,6;7,5;9,2;3,8;3,3;2,1;-15,0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930070106;Iris4;93007;Le Blanc-Mesnil;35,2;11220;14980;20030;0,59;8600;10320;12330;13540;17000;18760;22200;26340;3,1;3,5;0,25;74,4;68,6;4,9;0,9;18,6;3,6;15,7;6,4;5,1;4,2;-12,3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930070107;Iris5;93007;Le Blanc-Mesnil;43,6;10500;13520;17260;0,50;7900;9840;11060;12230;14840;16340;18440;21750;2,8;3,1;0,22;73,9;65,9;7,2;0,8;12,5;1,7;21,4;8,7;6,4;6,3;-9,5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930070108;Iris7;93007;Le Blanc-Mesnil;37,0;10900;14260;18240;0,51;8520;10000;11830;13060;15370;16960;19540;22850;2,7;3,0;0,22;76,0;;;;11,8;1,5;20,7;9,3;5,6;5,8;-10,0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930070109;Iris6;93007;Le Blanc-Mesnil;34,5;10950;14540;18510;0,52;8740;10320;11770;13400;16160;17640;19450;23060;2,6;2,9;0,21;71,7;;;;18,2;1,5;18,2;6,9;6,3;5,0;-9,6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930070110;Iris8;93007;Le Blanc-Mesnil;26,0;12360;17950;23820;0,64;9290;11640;13610;15660;19970;22560;26240;32370;3,5;4,1;0,27;82,0;75,9;3,6;2,5;19,4;5,2;8,8;4,2;2,6;2,0;-15,4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930070111;Iris9;93007;Le Blanc-Mesnil;22,9;13270;18310;24400;0,61;9230;11900;14470;16250;20580;23180;26830;31950;3,5;3,9;0,26;75,0;68,2;3,5;3,3;25,5;6,3;8,8;3,5;3,2;2,1;-15,6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930070112;Iris10;93007;Le Blanc-Mesnil;26,4;12380;17720;24550;0,69;8720;11440;13410;15720;20400;22970;26670;32870;3,8;4,5;0,29;79,2;73,3;3,9;2,0;21,3;6,6;8,5;3,7;2,7;2,1;-15,6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930070113;Iris11;93007;Le Blanc-Mesnil;21,0;13540;19690;26460;0,66;9710;12330;14970;17290;22190;24850;28280;33860;3,5;4,1;0,27;78,7;73,3;3,4;2,0;23,1;7,5;7,1;3,2;2,3;1,6;-16,4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930070114;Iris12;93007;Le Blanc-Mesnil;30,9;11580;16060;20180;0,54;8640;10690;12570;14200;17590;19080;21430;24760;2,9;3,3;0,23;82,3;74,3;6,0;2,0;12,8;2,3;14,7;5,9;4,7;4,1;-12,1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930070115;Iris13;93007;Le Blanc-Mesnil;25,4;12600;16950;22670;0,59;8990;11890;13440;15450;19160;21090;24790;29390;3,3;3,5;0,25;73,4;67,1;4,2;2,1;24,6;5,4;10,8;5,0;3,4;2,4;-14,2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930070116;Iris14;93007;Le Blanc-Mesnil;25,6;12530;18150;24440;0,66;9380;11550;13470;15930;20380;22970;26550;32530;3,5;4,1;0,27;79,3;73,7;3,6;2,0;21,3;6,4;8,4;3,5;2,9;2,0;-15,4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930070117;Iris15;93007;Le Blanc-Mesnil;25,4;12620;19130;25980;0,70;9140;11550;14010;16880;22050;24370;27910;33180;3,6;4,2;0,28;70,5;64,3;3,7;2,5;30,8;8,6;7,0;3,4;2,3;1,3;-16,9;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930070118;Iris17;93007;Le Blanc-Mesnil;32,2;11200;15430;21390;0,66;8410;10390;12120;13680;17730;20170;23120;29350;3,5;4,2;0,28;76,5;70,4;4,8;1,3;20,1;5,0;12,3;4,6;4,7;3,0;-13,9;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930070119;Iris16;93007;Le Blanc-Mesnil;29,9;11830;15970;21340;0,60;8490;10830;12670;14250;17970;20000;23000;28510;3,4;3,8;0,26;72,6;66,3;4,3;2,0;22,4;6,3;12,2;5,2;4,2;2,8;-13,5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930070120;Iris18;93007;Le Blanc-Mesnil;37,8;10840;14100;18000;0,51;8150;9980;11520;12930;15270;16940;19080;23040;2,8;3,1;0,22;72,5;;;;15,7;2,0;19,8;6,5;7,4;5,9;-10,0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930070121;Iris19;93007;Le Blanc-Mesnil;33,0;11340;15100;19660;0,55;9060;10670;12150;13730;16500;18330;21310;24670;2,7;3,3;0,23;71,5;64,9;6,1;0,5;20,2;2,8;16,5;5,8;6,0;4,7;-11,0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930080101;Les Vignes 1;93008;Bobigny;29,6;12090;15650;20380;0,53;9000;11230;12810;14230;17570;19490;21960;26630;3,0;3,4;0,24;82,7;77,0;4,2;1,5;14,1;3,8;12,0;4,8;4,0;3,2;-12,6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930080102;Bourse du Travail 1;93008;Bobigny;27,5;12020;17510;25270;0,76;8020;11090;13350;15300;20090;22770;27180;32470;4,0;4,8;0,30;77,3;68,4;4,6;4,3;22,8;7,9;8,5;3,5;3,3;1,7;-16,5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930080103;Les Vignes 2;93008;Bobigny;51,0;9800;12610;16710;0,55;7310;9170;10500;11570;14150;15970;17650;21320;2,9;3,3;0,23;71,3;;;;16,8;1,6;19,6;6,1;7,7;5,8;-9,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930080104;Les Vignes 3;93008;Bobigny;34,1;11130;15280;20470;0,61;8920;10590;11890;13810;16900;19060;21810;25580;2,9;3,5;0,24;72,0;62,9;5,9;3,2;20,3;2,6;16,6;5,4;7,0;4,2;-11,5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930080106;Edouard Vaillant 1;93008;Bobigny;30,5;11910;16380;21480;0,58;9300;11140;12540;14690;18120;20180;22980;28360;3,0;3,6;0,25;84,7;76,9;5,2;2,6;11,7;3,3;14,0;6,0;4,3;3,7;-13,7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930080107;Edouard Vaillant 2;93008;Bobigny;32,6;10980;16110;21790;0,67;8250;10010;12200;14130;18050;20310;23140;27630;3,3;4,0;0,27;69,8;63,7;4,5;1,6;23,7;7,6;12,9;5,6;4,5;2,8;-14,0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930080108;Edouard Vaillant 3;93008;Bobigny;48,4;10060;12860;16930;0,53;8420;9660;10450;11580;14610;16100;18080;20720;2,5;2,8;0,21;61,2;;;;17,0;1,7;27,9;9,1;11,5;7,3;-7,8;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930080109;Edouard Vaillant 4;93008;Bobigny;47,8;10040;12940;16550;0,50;7730;9500;10550;11610;14220;15910;17620;20250;2,6;3,0;0,21;64,2;;;;14,7;1,3;27,6;9,4;10,9;7,3;-7,8;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930080110;Edouard Vaillant 5;93008;Bobigny;30,8;11930;15440;21010;0,59;8270;10690;12580;13800;17430;19620;22470;27290;3,3;3,8;0,26;76,5;70,7;4,5;1,3;17,8;4,9;13,6;5,4;4,9;3,3;-12,8;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930080111;Préfecture 1;93008;Bobigny;35,0;11110;14710;19350;0,56;8730;10440;11810;13350;16340;17690;20790;24450;2,8;3,3;0,24;72,2;65,6;4,9;1,7;17,6;2,7;18,6;6,5;6,7;5,4;-11,1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930080112;Préfecture 2;93008;Bobigny;35,6;11090;14440;18810;0,53;8640;10280;11870;13150;16020;17840;20380;24570;2,8;3,3;0,23;68,4;62,5;4,9;1,0;21,3;2,8;18,5;5,7;7,2;5,6;-11,0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930080113;Préfecture 3;93008;Bobigny;44,2;10600;13390;17950;0,55;7940;9840;11330;12330;15120;16790;18980;22710;2,9;3,3;0,23;75,6;68,6;5,2;1,8;13,9;2,6;18,8;6,8;7,0;5,0;-10,9;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930080114;Préfecture 4;93008;Bobigny;40,5;10720;13940;18400;0,55;8260;10190;11360;12620;15560;17240;19950;24480;3,0;3,5;0,24;77,0;70,2;5,4;1,4;14,5;2,5;17,6;7,1;5,8;4,7;-11,6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930080115;Bourse du Travail 2;93008;Bobigny;35,4;11060;14720;20100;0,61;8440;10540;11770;13330;16610;18780;21480;26160;3,1;3,6;0,25;76,0;70,0;3,9;2,1;18,7;3,4;15,0;5,7;5,2;4,1;-13,1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930080116;Bourse du Travail 3;93008;Bobigny;31,1;11870;15380;20390;0,55;9180;11260;12480;13890;16910;19270;22540;26630;2,9;3,2;0,23;73,7;67,5;5,5;0,7;19,3;5,0;14,3;5,8;4,6;3,9;-12,3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930080117;Bourse du Travail 4;93008;Bobigny;46,8;9650;13100;17150;0,57;6770;9080;10390;11990;14370;16140;18220;21090;3,1;3,5;0,24;65,6;;;;19,7;1,7;22,0;7,2;9,1;5,7;-9,0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930080118;Préfecture 5;93008;Bobigny;33,4;11660;14540;18700;0,48;9250;10970;12440;13550;15800;17230;19920;23840;2,6;3,0;0,22;74,9;;;;14,8;1,6;19,3;6,1;7,7;5,5;-10,6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930080119;Les Vignes 4;93008;Bobigny;30,0;12330;16160;22180;0,61;9510;11700;12680;14390;18170;20410;23490;28150;3,0;3,4;0,25;84,9;77,7;5,0;2,2;12,7;3,5;12,5;5,3;4,1;3,1;-13,6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930080120;Les Vignes 5;93008;Bobigny;33,0;11540;15500;19970;0,54;8560;10550;12180;14020;17010;18940;21050;24210;2,8;3,3;0,23;80,0;73,8;5,3;0,9;14,2;2,5;14,9;5,2;5,3;4,4;-11,6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930100101;La Flamiche;93010;Bondy;35,2;11270;14990;19920;0,58;7840;10470;12020;13350;17130;18960;21290;25440;3,2;3,6;0,25;73,3;66,2;5,4;1,7;21,9;4,0;13,2;5,7;4,7;2,8;-12,4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930100102;La Terre Saint-Blaise;93010;Bondy;;11070;14050;18700;0,54;8800;10350;11920;13100;15320;17310;20020;23730;2,7;3,0;0,22;71,4;;;;15,6;2,5;21,0;8,8;6,3;5,9;-10,5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930100103;Les Confins d'Aulnay;93010;Bondy;50,5;9170;12560;16180;0,56;7200;8810;9690;10910;13890;15360;17310;20850;2,9;3,2;0,23;59,0;;;;17,9;1,6;29,2;8,4;12,3;8,5;-7,7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930100104;Suzanne Buisson;93010;Bondy;44,2;10370;13510;17090;0,50;7870;9690;11180;12290;14710;16070;18120;22480;2,9;3,2;0,22;62,5;55,2;6,5;0,8;21,0;2,1;23,5;7,7;9,2;6,6;-9,1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930100105;Le Chateau Gobillon;93010;Bondy;31,2;11560;16370;21440;0,60;8620;10860;12490;14760;18090;20100;22900;27580;3,2;3,8;0,26;76,3;69,8;5,2;1,3;18,9;4,5;13,5;5,8;4,4;3,3;-13,2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930100106;Les Merisiers;93010;Bondy;41,6;10040;13770;18710;0,63;7390;9340;10680;12220;15260;17520;20120;25470;3,4;4,0;0,27;71,2;65,9;4,7;0,6;17,0;4,5;18,4;5,4;7,6;5,4;-11,1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930100107;La Noue Caillet;93010;Bondy;31,7;11480;15390;20450;0,58;8330;10700;12470;14000;17070;19110;21350;25290;3,0;3,4;0,23;69,2;61,7;6,5;1,0;23,9;3,0;14,5;6,1;5,5;2,9;-10,6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930100201;Le Mainguy;93010;Bondy;31,9;11220;16100;23330;0,75;7760;10440;12450;14050;18500;21370;25760;30820;4,0;4,7;0,29;76,0;69,2;4,7;2,1;21,7;4,0;12,7;4,6;4,6;3,5;-14,4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930100202;Le Centre Ville;93010;Bondy;26,4;12300;17630;23360;0,63;9190;11420;13450;15530;19860;21950;25490;30620;3,3;3,9;0,26;84,1;78,3;4,8;1,0;17,3;4,6;9,7;4,3;2,7;2,7;-15,7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930100203;Le Champart;93010;Bondy;25,2;12570;19020;26390;0,73;8650;10890;13750;16020;21460;24640;28810;35640;4,1;5,0;0,30;79,5;71,9;4,4;3,2;23,0;7,1;8,0;2,4;3,4;2,2;-17,6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930100204;Le Moulin à Vent;93010;Bondy;29,1;11820;16900;23880;0,71;8950;11190;12890;14770;19440;22240;25870;31190;3,5;4,1;0,28;77,5;71,1;4,5;1,9;22,8;4,9;10,2;3,7;3,8;2,7;-15,4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930100301;La Mare à la Veuve;93010;Bondy;15,9;15380;23180;30550;0,65;10930;13740;17080;19600;25760;29040;32610;39420;3,6;4,4;0,28;78,9;73,0;3,4;2,5;27,2;8,5;4,6;2,4;1,5;0,7;-19,2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930100302;La Remise à Jorelle;93010;Bondy;24,1;12870;18100;25320;0,69;9710;11670;14050;16180;20790;23340;27280;32810;3,4;3,8;0,26;89,6;82,8;4,5;2,3;12,8;3,0;10,1;4,8;3,0;2,3;-15,5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930100303;Le Vieux Chateau;93010;Bondy;21,6;13430;18850;25520;0,64;9800;12440;14520;16700;21310;24030;27550;33600;3,4;3,9;0,26;82,1;76,4;4,1;1,6;19,4;5,4;8,9;3,8;3,0;2,1;-15,8;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930100304;Le Saule Blanc;93010;Bondy;35,9;10610;14500;20410;0,68;7750;9820;11650;13300;16900;19130;21360;26740;3,5;4,0;0,27;70,5;;;;21,3;3,9;16,7;5,0;7,2;4,5;-12,4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930100305;Les Courts Sillons;93010;Bondy;20,4;13530;19840;27270;0,69;9770;12600;14620;17430;22330;25490;28930;34450;3,5;4,1;0,27;81,7;75,3;4,4;2,0;21,4;5,3;7,6;3,9;2,4;1,3;-16,0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930100401;Les Friches;93010;Bondy;30,0;11850;17070;23190;0,66;8520;10610;12640;14640;19490;21340;24710;30000;3,5;4,1;0,27;72,5;66,0;4,7;1,8;24,2;5,1;12,3;4,5;4,9;2,9;-14,1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930100402;La Martraye;93010;Bondy;33,0;11820;15110;19970;0,54;9060;10720;12360;13540;16700;19000;21560;25130;2,8;3,3;0,24;75,7;68,1;5,0;2,6;16,1;2,6;17,2;6,8;5,7;4,7;-11,6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
