IRIS;LIBIRIS;COM;LIBCOM;DISP_TP6018;DISP_Q118;DISP_MED18;DISP_Q318;DISP_EQ18;DISP_D118;DISP_D218;DISP_D318;DISP_D418;DISP_D618;DISP_D718;DISP_D818;DISP_D918;DISP_RD18;DISP_S80S2018;DISP_GI18;DISP_PACT18;DISP_PTSA18;DISP_PCHO18;DISP_PBEN18;DISP_PPEN18;DISP_PPAT18;DISP_PPSOC18;DISP_PPFAM18;DISP_PPMINI18;DISP_PPLOGT18;DISP_PIMPOT18;DISP_NOTE18
092250102;Jeu du Mail-Lestang-Saint-Jean;09225;Pamiers;22,8;13440;18500;24120;0,58;10240;12390;14420;16580;20550;22940;26040;31000;3,0;3,6;0,254;60,3;52,0;3,5;4,8;35,4;8,9;10,3;2,8;4,7;2,8;-14,9;0
092250104;Las Oules à la Croix de Verniolle;09225;Pamiers;16,4;14940;19980;26330;0,57;11580;13860;15840;17920;22250;24890;28460;36420;3,1;3,7;0,262;61,4;53,2;3,1;5,1;38,4;10,8;6,6;2,5;2,5;1,6;-17,2;0
092250105;Quartier Sud-Est du Centre Ancien;09225;Pamiers;16,5;15090;19870;25590;0,53;10720;13870;16190;17780;21980;24120;27300;33700;3,1;4,0;0,274;69,0;60,5;2,4;6,1;31,9;7,8;7,7;2,2;3,6;1,9;-16,4;0
092250106;La Gloriette-Le Foulon;09225;Pamiers;;10990;15050;21200;0,68;8280;10290;11570;13040;17460;19720;23170;28860;3,5;4,2;0,283;56,0;48,2;4,3;3,5;32,5;6,5;17,5;4,1;8,5;4,9;-12,5;0
092250107;Le Terrefort-La Plaine;09225;Pamiers;11,7;15970;20540;26210;0,50;12520;14730;16750;18730;22460;24760;27990;34880;2,8;3,4;0,246;70,0;61,6;3,3;5,1;30,2;10,3;6,3;2,5;2,3;1,5;-16,8;0
100810101;Vieille Ville-Sud-Ouest;10081;La Chapelle-Saint-Luc;39,4;11140;15360;20310;0,60;8850;10420;11980;13260;17400;19150;21970;26000;2,9;3,2;0,229;54,5;48,0;4,6;1,9;34,5;3,5;17,9;6,3;7,3;4,3;-10,4;0
100810102;Vieille Ville-Centre;10081;La Chapelle-Saint-Luc;17,6;14210;19160;24430;0,53;11230;13290;15190;16930;20760;22990;25750;30830;2,7;3,2;0,232;57,5;51,7;3,9;1,9;40,4;7,5;8,8;3,3;3,2;2,3;-14,2;0
100810103;Vieille Ville-Nord-Est;10081;La Chapelle-Saint-Luc;11,8;16410;21280;27020;0,50;12330;15290;17580;19330;23200;25330;28440;34270;2,8;3,5;0,250;67,4;60,0;2,9;4,5;35,4;9,3;4,9;1,8;1,9;1,2;-17,0;0
100810201;Chantereigne-Montvilliers Nord-Ouest;10081;La Chapelle-Saint-Luc;;9090;11750;14710;0,48;7470;8660;9520;10700;12700;14020;15580;18130;2,4;2,8;0,208;47,4;;;;22,9;1,6;34,4;10,2;15,8;8,4;-6,3;0
100810203;Chantereigne-Montvilliers Sud-Est;10081;La Chapelle-Saint-Luc;54,4;10160;12580;16000;0,46;8210;9570;10600;11760;13520;15020;17400;21080;2,6;2,8;0,210;50,5;44,1;6,1;0,3;26,5;1,9;28,6;9,3;11,5;7,8;-7,5;0
100810205;Chantereigne-Montvilliers Est;10081;La Chapelle-Saint-Luc;27,1;12590;16360;21030;0,52;9460;11810;13450;14530;18040;20170;22730;26870;2,8;3,2;0,232;61,5;54,8;4,8;1,9;32,2;4,5;14,1;3,3;6,8;4,0;-12,3;0
103230101;Romilly-Sur-Seine 1-Nord-Ouest;10323;Romilly-sur-Seine;25,9;12910;17850;23300;0,58;9390;11820;13770;15790;19760;22000;24970;29440;3,1;3,5;0,242;58,7;52,6;3,6;2,5;37,0;6,3;11,1;3,8;4,5;2,8;-13,1;0
103230102;Romilly-Sur-Seine 1-Nord-Est;10323;Romilly-sur-Seine;29,9;12300;16690;22020;0,58;8870;11380;13060;14970;18610;20660;23230;27870;3,1;3,8;0,265;64,4;55,9;4,7;3,8;29,0;8,4;11,9;4,0;4,8;3,1;-13,7;0
103230104;Romilly-Sur-Seine 1-Sud-Ouest;10323;Romilly-sur-Seine;;10300;13320;17550;0,54;8090;9630;11020;12260;14700;16770;18690;22380;2,8;3,3;0,233;52,9;46,3;5,8;0,8;30,4;2,7;23,3;6,0;10,5;6,8;-9,3;0
103230201;Romilly-Sur-Seine 2-Est;10323;Romilly-sur-Seine;22,1;13630;17910;22540;0,50;10630;12610;14600;16230;19660;21440;23530;27210;2,6;2,9;0,209;57,7;52,0;3,4;2,3;40,7;4,6;9,6;3,3;4,1;2,2;-12,6;0
103230202;Romilly-Sur-Seine 2-Ouest;10323;Romilly-sur-Seine;20,8;13800;18880;23480;0,51;10680;12800;14990;17360;20490;22260;24610;29440;2,8;3,2;0,228;55,7;49,4;3,8;2,5;43,9;5,9;8,3;3,2;3,2;1,9;-13,8;0
103330101;Croix Blanche-Ouest;10333;Saint-André-les-Vergers;;18680;23930;30170;0,48;14470;17770;19720;21770;26030;28500;32530;38390;2,7;3,1;0,229;75,6;68,8;3,0;3,8;30,7;8,9;3,7;2,1;1,0;0,6;-18,9;0
103330102;Croix Blanche-Nord;10333;Saint-André-les-Vergers;14,2;15920;20680;26800;0,53;11860;14700;16800;18590;22450;25270;29300;36140;3,0;3,6;0,260;65,0;56,7;2,4;5,9;38,3;8,0;6,8;2,9;2,1;1,8;-18,1;0
103330103;Croix Blanche-Sud;10333;Saint-André-les-Vergers;;15220;20130;26850;0,58;11740;14040;16340;18170;22310;25020;28770;35330;3,0;3,9;0,274;70,1;62,0;2,6;5,5;32,3;8,8;6,4;2,3;2,3;1,8;-17,6;0
103330201;Bas Clos Nord-Est;10333;Saint-André-les-Vergers;29,8;12110;17800;23870;0,66;8960;11270;13060;15480;19830;22260;25990;32460;3,6;4,6;0,299;62,6;54,2;3,5;4,9;32,8;7,7;12,8;3,8;5,3;3,7;-15,9;0
103330202;Bas Clos Sud-Est;10333;Saint-André-les-Vergers;14,3;15450;19900;25750;0,52;11800;14540;16620;18270;21740;24090;27480;33130;2,8;3,4;0,239;69,9;63,1;2,8;4,0;33,7;5,8;6,7;2,1;2,7;1,9;-16,1;0
103620101;Sainte-Savine Est;10362;Sainte-Savine;15,7;15420;20750;28820;0,65;10770;14300;16940;18750;23280;27210;31500;39610;3,7;4,7;0,307;73,0;60,2;3,8;9,0;29,9;9,0;6,0;1,5;2,6;1,9;-17,9;0
103620102;Sainte-Savine Centre;10362;Sainte-Savine;16,2;14820;19820;26020;0,57;11410;13760;15640;17640;21670;24280;28060;34790;3,0;3,5;0,248;65,3;58,3;3,5;3,5;35,7;6,5;7,7;1,9;3,6;2,2;-15,2;0
103620103;Sainte-Savine Ouest;10362;Sainte-Savine;12,9;16210;21330;27290;0,52;12320;15180;17420;19260;23380;25850;29040;35260;2,9;3,3;0,239;65,2;58,9;3,1;3,2;38,6;7,5;5,3;2,3;1,6;1,4;-16,6;0
103620104;Sainte-Savine Sud-Est;10362;Sainte-Savine;17,1;14610;19830;27330;0,64;11210;13700;15690;17670;22390;25290;30410;40460;3,6;4,3;0,296;73,9;63,4;3,3;7,2;28,1;8,4;7,8;2,1;3,1;2,6;-18,2;0
103620105;Sainte-Savine Centre-Ouest;10362;Sainte-Savine;13,0;15930;20430;26720;0,53;12170;15010;16870;18740;22410;25070;28560;35980;3,0;3,6;0,257;71,6;62,5;3,4;5,7;32,4;6,9;5,8;1,6;2,4;1,8;-16,7;0
103870101;Gare;10387;Troyes;21,6;13590;18990;27370;0,73;10230;12430;14560;16740;21430;25140;30790;41280;4,0;5,2;0,338;73,7;59,8;3,4;10,5;27,2;10,2;8,7;2,2;3,6;2,9;-19,8;0
103870201;Diderot;10387;Troyes;;17930;26380;41220;0,88;12520;16510;19910;23010;31020;36560;46630;66600;5,3;6,9;0,386;72,1;54,9;2,5;14,7;31,3;19,3;3,5;0,8;1,5;1,2;-26,2;0
103870202;Saint-Martin;10387;Troyes;19,4;14250;18510;24350;0,55;10310;13210;15090;16870;20300;23020;26320;35550;3,4;4,6;0,307;74,8;64,1;3,2;7,5;24,2;8,5;10,8;2,9;4,8;3,1;-18,3;0
103870203;Preize;10387;Troyes;16,4;14930;19810;26060;0,56;11260;13730;16070;18020;21740;24170;27580;33650;3,0;3,9;0,269;75,0;65,5;4,0;5,5;26,0;8,2;7,5;1,7;3,4;2,4;-16,7;0
103870204;Pasteur;10387;Troyes;21,3;13890;19130;25890;0,63;10360;12640;14760;16830;21330;24200;28180;35030;3,4;4,6;0,314;68,6;58,8;3,6;6,2;30,1;8,8;9,1;2,7;3,7;2,7;-16,6;0
103870301;Marots;10387;Troyes;33,4;11970;15260;20160;0,54;9480;10990;12610;13920;17140;19190;21560;25970;2,7;3,1;0,224;63,7;57,8;4,6;1,3;25,1;2,7;19,1;5,3;8,4;5,4;-10,6;0
103870302;Blanqui;10387;Troyes;28,0;12400;16940;22090;0,57;9070;11240;13520;15430;18840;20410;23810;29330;3,2;3,9;0,261;62,0;52,8;4,3;4,9;32,7;5,2;13,9;2,9;7,0;4,0;-13,8;0
103870401;Vassaules-Tauxelles;10387;Troyes;25,8;12910;18060;23270;0,57;9460;11870;13800;16000;20020;21920;24900;30880;3,3;4,0;0,270;69,1;62,1;3,6;3,4;27,3;6,1;11,9;3,4;5,1;3,4;-14,4;0
103870501;Ecrevolles;10387;Troyes;22,7;13360;17920;22910;0,53;10270;12500;14190;16070;19510;21400;24600;29350;2,9;3,3;0,239;68,1;60,4;4,5;3,2;28,6;5,5;11,6;2,9;5,4;3,3;-13,8;0
103870601;Premier Mai;10387;Troyes;28,1;12690;16690;21300;0,52;9440;11740;13480;14960;18200;20020;22990;27100;2,9;3,4;0,242;57,5;52,2;4,4;0,9;34,9;6,1;13,8;2,4;7,1;4,3;-12,3;0
103870602;Point du Jour;10387;Troyes;;10980;14040;18010;0,50;8770;10300;11540;12750;15550;17060;19160;22160;2,5;3,0;0,217;61,9;;;;16,0;2,2;28,9;9,2;12,2;7,5;-9,0;0
103870603;Blossières Charmille;10387;Troyes;20,1;13850;18380;24260;0,57;10480;13030;14870;16600;20350;22690;26090;30840;2,9;3,5;0,248;66,0;58,9;4,0;3,1;31,2;7,2;9,9;2,8;4,3;2,8;-14,3;0
103870701;Senardes;10387;Troyes;;10210;13070;18540;0,64;8230;9430;10700;11960;14930;17170;19770;24630;3,0;3,6;0,259;55,5;48,9;5,4;1,2;23,3;3,4;27,8;7,2;13,3;7,3;-10,0;0
103870702;Moline;10387;Troyes;12,8;16070;21020;27580;0,55;12250;14680;16990;18900;23310;26120;29810;36200;3,0;3,9;0,276;71,5;61,2;2,9;7,4;31,0;9,0;6,5;2,4;2,4;1,7;-18,0;0
103870801;Trevois;10387;Troyes;38,3;10930;15710;21750;0,69;8260;10110;11830;13360;17990;20390;23460;28900;3,5;4,4;0,295;61,8;53,4;4,7;3,7;29,9;5,9;16,0;4,2;7,6;4,2;-13,6;0
103870802;Croncels;10387;Troyes;12,7;15750;20500;26600;0,53;12120;14740;16840;18590;22360;24930;28310;34100;2,8;3,5;0,245;68,0;57,5;2,8;7,7;34,4;7,1;7,3;1,4;3,6;2,3;-16,8;0
103870901;Gayettes;10387;Troyes;14,9;15760;20390;26790;0,54;11410;14540;16550;18520;22790;25260;28760;34980;3,1;3,9;0,271;63,3;55,9;2,9;4,5;39,1;9,3;5,8;1,4;2,5;1,9;-17,5;0
103870902;Jules Guesde;10387;Troyes;37,5;10580;15280;21580;0,72;8210;10030;11530;13480;17820;20200;23730;29340;3,6;4,5;0,300;56,4;49,9;4,4;2,1;34,6;8,0;15,1;3,5;7,4;4,2;-14,1;0
103871001;Romain Rolland;10387;Troyes;;8890;11530;14860;0,52;6610;8460;9490;10370;12720;13990;16040;19200;2,9;3,5;0,236;43,1;;;;27,8;1,8;33,9;8,3;16,8;8,8;-6,6;0
103871002;Navarre;10387;Troyes;33,7;11360;15700;21510;0,65;8740;10400;12450;13960;17880;20240;23060;28080;3,2;3,8;0,269;59,7;53,2;4,4;2,1;34,0;4,7;14,6;4,3;6,1;4,2;-13,0;0
103871003;Lombard;10387;Troyes;55,2;10140;12690;15890;0,45;8370;9440;10720;11630;13580;14970;17050;19900;2,4;2,8;0,204;44,9;;;;28,4;2,0;31,7;8,6;14,1;9,0;-7,0;0
103871004;Haut Clos;10387;Troyes;16,1;15120;19510;25590;0,54;10760;13830;16180;17960;21270;23760;27760;33700;3,1;3,8;0,262;62,4;54,4;3,4;4,6;38,2;8,4;7,3;1,4;3,7;2,2;-16,3;0
103871101;General de Gaulle;10387;Troyes;23,1;13590;20220;31370;0,88;8660;11780;14810;17780;23550;28260;35460;47550;5,5;8,7;0,424;76,8;61,6;4,0;11,2;18,8;20,1;6,7;1,1;3,2;2,4;-22,4;0
103871102;Quatorze Juillet;10387;Troyes;23,9;13250;19610;28200;0,76;9260;12130;14460;17120;22560;26250;30830;39950;4,3;5,5;0,329;67,2;55,2;3,6;8,4;31,1;11,4;8,6;1,3;4,2;3,1;-18,3;0
103871103;Cathédrale;10387;Troyes;20,7;13780;19450;28020;0,73;9890;12950;14820;16890;21930;25560;30470;39540;4,0;5,1;0,324;74,4;65,5;3,7;5,2;29,2;6,8;8,2;1,4;4,0;2,8;-18,6;0
103871104;Saint-Nizier;10387;Troyes;39,2;11380;14520;18730;0,51;8670;10570;11940;13120;16090;17760;20520;24740;2,9;3,7;0,260;66,5;55,9;5,9;4,7;18,8;4,8;21,4;4,4;10,3;6,7;-11,5;0
110690101;Le Palais;11069;Carcassonne;25,4;13010;18080;26430;0,74;9800;12040;13930;15970;20340;24090;28680;37790;3,9;5,0;0,328;62,7;48,9;3,4;10,4;33,2;11,5;10,6;1,8;5,4;3,4;-18,0;0
110690102;Centre Ville-1;11069;Carcassonne;46,9;10060;13480;19300;0,69;7630;9410;10540;11980;15040;17560;21080;27220;3,6;4,7;0,318;54,2;44,0;5,6;4,6;25,6;8,3;24,1;3,3;13,4;7,4;-12,2;0
110690103;Centre Ville-2;11069;Carcassonne;36,2;11250;15500;21460;0,66;8690;10420;12140;13520;17240;19910;23930;30530;3,5;4,9;0,321;63,7;50,9;4,8;8,0;24,8;8,3;18,7;2,1;10,6;6,0;-15,5;0
110690201;Le Moulin Vert-Les Capucins;11069;Carcassonne;22,7;13770;19450;27700;0,72;10010;12620;14710;17020;22180;25820;30080;35460;3,5;4,2;0,284;63,0;54,1;3,4;5,5;35,1;9,2;9,5;1,6;4,8;3,1;-16,8;0
110690202;Le Paicherou-Bellevue;11069;Carcassonne;31,0;12120;17230;25570;0,78;8950;11110;12920;14800;19510;23050;28300;35140;3,9;5,2;0,332;60,9;51,2;3,5;6,2;32,9;11,3;11,9;1,6;6,7;3,6;-17,0;0
110690203;La Cité-La Barbacane-La Trivalle;11069;Carcassonne;30,1;12210;17370;24450;0,70;9120;11490;13020;15250;19460;22860;26750;36400;4,0;5,1;0,329;58,2;45,4;3,2;9,6;34,0;13,5;11,6;1,6;6,7;3,3;-17,3;0
110690301;Le Plateau Paul Lacombe-Laconte;11069;Carcassonne;40,9;10630;14840;21890;0,76;7910;9910;11260;12810;17390;20110;23990;30650;3,9;5,1;0,326;61,4;52,0;4,3;5,1;28,2;8,3;16,7;4,6;7,8;4,3;-14,6;0
110690302;Ozanam-Vignes Rouges;11069;Carcassonne;31,4;12120;16700;23030;0,65;9300;11320;12800;14670;19150;21710;24720;29740;3,2;3,8;0,271;51,6;43,7;3,6;4,3;41,4;8,8;12,7;4,1;5,4;3,2;-14,5;0
110690401;Curculis-Les Castors;11069;Carcassonne;37,0;10940;15670;21800;0,69;8620;10290;12180;13750;18060;20890;23410;28550;3,3;4,0;0,271;52,1;46,9;3,9;1,3;38,0;5,9;16,5;4,7;7,5;4,3;-12,5;0
110690402;La Pierre Blanche-Saint-Vincent;11069;Carcassonne;26,9;12590;17870;24020;0,64;10040;11760;13810;15890;19850;22500;26180;32240;3,2;3,9;0,274;57,6;49,7;3,5;4,4;37,0;7,9;12,6;3,0;6,2;3,4;-15,1;0
110690403;La Reille;11069;Carcassonne;29,4;12540;17290;23170;0,62;9650;11500;13110;15290;19120;21400;24950;30150;3,1;3,5;0,247;54,0;48,9;3,6;1,5;40,1;5,3;13,9;3,6;6,6;3,7;-13,3;0
110690404;Grazailles-La Prade;11069;Carcassonne;16,8;15120;20820;28400;0,64;10850;13980;16000;18250;23410;26480;30780;38440;3,5;4,6;0,303;61,0;48,9;2,4;9,7;40,0;11,1;6,6;1,8;3,1;1,7;-18,7;0
110690501;Herminis,Grezes,Villalbe,Bois de Serres;11069;Carcassonne;12,2;17200;22640;28590;0,50;12430;15960;18420;20350;24730;27130;30710;39410;3,2;3,9;0,266;77,5;67,9;2,9;6,7;26,0;9,8;5,4;2,2;2,1;1,1;-18,7;0
110690702;Montredon Pont Rouge;11069;Carcassonne;25,8;12940;17470;23180;0,59;10010;11970;13930;15640;19220;21650;25300;30650;3,1;3,8;0,268;66,1;56,7;4,3;5,1;27,7;7,0;13,7;3,9;6,2;3,6;-14,5;0
110690703;Cavayères Montlegun;11069;Carcassonne;13,9;16670;23000;30680;0,61;11580;15090;17760;20370;25770;28850;33440;43070;3,7;4,3;0,285;73,5;59,8;3,1;10,6;30,3;10,6;5,5;2,4;1,9;1,2;-19,9;0
110690901;Saint-Jacques 2 et 3;11069;Carcassonne;19,5;14170;18900;24500;0,55;10680;13130;15010;16960;21220;23130;25480;29200;2,7;3,1;0,222;55,8;49,8;2,9;3,1;44,6;5,8;7,9;2,7;3,4;1,8;-14,1;0
110690902;Saint-Jacques-Le Viguier;11069;Carcassonne;48,8;9720;13280;19430;0,73;7800;8920;10480;11840;15130;17800;20870;25960;3,3;4,1;0,283;49,9;43,5;4,3;2,1;31,4;5,8;24,4;5,3;12,6;6,5;-11,5;0
110690903;Pasteur;11069;Carcassonne;19,4;14540;21000;28940;0,69;10320;13290;15820;18600;23880;27070;31570;38830;3,8;5,1;0,320;66,9;56,0;2,3;8,6;33,8;10,5;7,3;1,8;3,4;2,1;-18,5;0
110690904;Saint-Michel-Domairon-Artigues-Estagnol;11069;Carcassonne;24,5;13240;18770;24780;0,61;9660;12150;14310;16590;20650;23120;26550;32880;3,4;4,1;0,280;56,7;50,9;3,2;2,6;39,1;10,0;9,9;2,4;4,8;2,7;-15,7;0
110760102;L'Estangbigou;11076;Castelnaudary;20,2;13980;18760;23240;0,49;10410;12980;14900;16710;20290;22090;24900;30070;2,9;3,3;0,233;63,1;56,4;3,8;2,9;34,3;5,7;9,6;3,1;4,1;2,4;-12,7;0
110760104;Verdun;11076;Castelnaudary;26,8;12830;17100;23510;0,62;10090;11950;13570;15270;18980;21690;25090;30970;3,1;3,9;0,273;60,7;50,9;3,6;6,2;34,3;8,1;11,3;2,2;5,6;3,5;-14,4;0
110760105;Lapasset;11076;Castelnaudary;22,2;13650;18320;24450;0,59;10470;12800;14450;16440;20400;22590;26480;32430;3,1;3,8;0,269;50,0;45,3;1,7;3,0;43,4;11,8;8,9;2,3;4,2;2,4;-14,1;0
110760106;Les Fontanilles;11076;Castelnaudary;26,0;12840;17910;24210;0,63;9850;12070;13760;15770;20240;22870;26490;31650;3,2;4,0;0,275;58,4;48,4;3,8;6,2;35,2;10,1;10,5;3,3;4,5;2,7;-14,2;0
110760107;La Gare;11076;Castelnaudary;12,4;16250;20970;27660;0,54;12160;14930;17280;19150;23330;25770;29940;35620;2,9;3,5;0,259;73,3;64,2;2,9;6,2;28,7;9,2;5,4;2,4;1,7;1,3;-16,6;0
112030102;Sud;11203;Lézignan-Corbières;19,1;14300;18850;23580;0,49;10540;13210;15160;17220;20530;22400;24960;29930;2,8;3,5;0,248;55,5;48,5;3,3;3,7;40,2;10,1;8,2;2,6;3,7;1,9;-14,0;0
112030103;Centre;11203;Lézignan-Corbières;31,7;11710;16280;21940;0,63;9160;10800;12780;14320;18470;20640;23670;28570;3,1;4,5;0,308;41,8;34,5;3,5;3,8;42,4;15,1;14,6;2,6;8,2;3,8;-13,9;0
112030104;Faubourg;11203;Lézignan-Corbières;29,1;12350;16740;22410;0,60;9160;11380;13220;14990;19020;21220;23580;28150;3,1;3,7;0,257;46,6;39,4;3,5;3,7;43,2;9,5;13,4;2,9;7,1;3,4;-12,7;0
112030106;Nord;11203;Lézignan-Corbières;26,6;12700;18200;25020;0,68;9190;11740;13860;16220;20690;23180;26720;33960;3,7;4,5;0,297;56,8;45,8;3,2;7,8;37,0;9,5;12,3;3,1;6,3;2,9;-15,6;0
112060101;Centre Ville;11206;Limoux;35,8;11580;15150;20190;0,57;8870;10640;12300;13760;17010;19030;21500;26050;2,9;4,3;0,295;51,1;37,1;4,5;9,5;33,3;7,9;20,1;2,3;11,7;6,1;-12,4;0
112060102;Saint-Antoine;11206;Limoux;21,7;13960;18660;23840;0,53;10000;12820;14920;16800;20380;22520;25090;29590;3,0;3,5;0,240;48,3;41,5;3,1;3,7;48,1;7,1;9,5;2,3;5,0;2,2;-13,0;0
112060103;Flassian-Route de Chalabre;11206;Limoux;14,2;15730;20350;26550;0,53;11800;14530;17050;18770;22380;24940;28350;35270;3,0;3,7;0,259;58,0;49,0;2,8;6,2;40,3;12,0;5,8;2,1;2,3;1,4;-16,1;0
112060104;Petite Ville;11206;Limoux;18,5;14330;19370;25150;0,56;11040;13330;15230;17440;21260;23940;27390;33810;3,1;3,8;0,265;58,4;49,2;3,1;6,1;37,6;10,3;8,7;1,9;4,3;2,5;-15,0;0
112620101;Bourg-Charité;11262;Narbonne;45,9;10510;13540;19090;0,63;8310;9640;11070;12290;15320;17520;20940;26630;3,2;4,8;0,321;54,8;43,4;5,5;5,9;26,3;8,9;23,3;2,9;13,4;7,0;-13,3;0
112620102;Cité Est;11262;Narbonne;40,7;10680;14310;20040;0,65;8550;9990;11400;13010;16010;18920;21700;27590;3,2;4,3;0,295;56,3;42,7;7,3;6,3;26,8;7,8;21,1;2,5;11,9;6,7;-12,0;0
112620103;Victor Hugo;11262;Narbonne;17,0;15170;21310;29930;0,69;11180;13860;16650;19160;24230;27700;33130;41010;3,7;4,6;0,300;49,3;40,1;3,0;6,2;49,9;13,4;5,9;1,1;3,0;1,8;-18,5;0
112620104;Vallière;11262;Narbonne;;17050;24230;33740;0,69;12320;15710;18090;21470;28000;31270;35850;45550;3,7;4,9;0,318;50,0;37,2;2,7;10,1;50,5;17,5;3,6;0,7;1,8;1,1;-21,6;0
112620201;Pyrénées;11262;Narbonne;35,5;11780;15370;20150;0,54;9020;11190;12460;13790;17120;18950;21640;26880;3,0;3,6;0,258;57,9;49,9;5,0;3,0;28,6;6,9;18,4;2,9;9,9;5,6;-11,8;0
112620202;Cassayet;11262;Narbonne;20,6;14010;19840;27490;0,68;9910;12870;15090;17480;22310;25770;29930;38560;3,9;5,0;0,317;60,0;43,9;2,5;13,6;40,5;10,4;7,9;1,4;4,3;2,2;-18,8;0
112620203;Maraussan;11262;Narbonne;17,7;14260;18780;26330;0,64;11260;13310;15110;16730;21960;24780;28060;33170;2,9;3,8;0,273;49,9;41,0;3,3;5,6;48,1;11,2;6,9;2,5;2,7;1,7;-16,1;0
112620206;Roches Grises-Fontfroide;11262;Narbonne;12,0;16740;21970;28550;0,54;12360;15390;17770;19800;24210;26870;30710;37960;3,1;4,0;0,276;75,7;62,9;3,3;9,5;26,5;10,3;5,7;2,1;2,2;1,4;-18,2;0
112620301;Cité Ouest;11262;Narbonne;27,6;12640;17630;23980;0,64;9220;11710;13660;15690;19970;22510;25740;31860;3,5;4,4;0,294;61,4;49,0;5,2;7,2;34,0;9,8;11,1;1,9;5,6;3,6;-16,3;0
112620302;Gare;11262;Narbonne;28,7;12460;17100;23030;0,62;9430;11530;13240;14850;19090;21310;25070;30690;3,3;4,1;0,283;57,8;47,5;4,4;5,9;35,2;8,4;12,8;2,2;6,4;4,2;-14,2;0
112620303;Razimbaud;11262;Narbonne;;9680;12860;18290;0,67;7880;9170;10290;11510;14980;17060;19440;24070;3,1;3,6;0,262;50,8;42,6;5,7;2,5;28,0;3,5;27,0;5,9;14,0;7,1;-9,3;0
112620304;Baliste;11262;Narbonne;17,9;15310;20620;27530;0,59;10990;13940;16420;18480;23130;25920;29370;35720;3,3;4,0;0,268;68,2;57,9;2,8;7,5;33,9;7,6;7,4;2,1;3,5;1,8;-17,1;0
112620305;Vignes Bâties;11262;Narbonne;13,3;16490;22120;28870;0,56;11510;15110;17540;19780;24460;27280;31230;37890;3,3;3,9;0,266;59,0;48,4;2,7;7,9;43,2;10,7;4,3;1,1;2,1;1,1;-17,2;0
112620401;Convention;11262;Narbonne;22,8;13320;18980;25610;0,65;10270;12420;14180;16470;21030;24220;27010;32620;3,2;4,0;0,274;49,6;40,9;2,6;6,1;47,0;9,9;9,0;1,9;4,5;2,6;-15,5;0
112620402;Horte Neuve;11262;Narbonne;18,4;14550;19570;27020;0,64;11030;13370;15470;17440;22320;25250;29320;38390;3,5;4,0;0,277;54,7;47,1;2,6;5,0;45,3;9,5;7,0;2,2;2,9;1,9;-16,5;0
112620403;Égassiairal-Bonne Source;11262;Narbonne;;17410;22830;30090;0,56;12880;16140;18500;20590;25650;28830;33020;41630;3,2;4,1;0,283;61,9;49,0;3,0;9,9;39,5;13,8;4,3;1,2;2,0;1,1;-19,5;0
112620501;St-Jean la Source;11262;Narbonne;34,1;11790;15660;21060;0,59;8920;10790;12550;13980;17920;19960;22290;26750;3,0;3,5;0,247;54,5;45,4;4,4;4,7;36,3;5,6;15,7;4,4;7,3;4,0;-12,1;0
112620502;La Campagne;11262;Narbonne;30,5;11850;17240;22570;0,62;9210;10930;12990;15060;18980;21520;24360;28970;3,1;3,4;0,242;45,5;40,0;3,5;2,0;47,5;5,7;13,3;3,6;6,2;3,5;-12,0;0
112620503;Pompidor;11262;Narbonne;64,7;9320;11500;14660;0,46;7650;8790;9780;10700;12380;13580;15850;20430;2,7;3,0;0,222;36,8;29,5;6,2;1,1;31,4;3,9;35,0;8,7;17,1;9,2;-7,1;0
112620504;St-Salvayre;11262;Narbonne;30,1;12260;16820;22470;0,61;9420;11320;13010;15060;18750;21210;24310;28770;3,1;3,6;0,256;56,5;48,4;4,3;3,8;37,6;7,0;11,9;2,6;6,1;3,2;-13,0;0
112620505;Anatole France-Mayral;11262;Narbonne;27,2;12720;16990;22980;0,60;9580;11900;13460;14960;19140;21530;24810;29060;3,0;3,7;0,264;56,8;49,3;3,7;3,8;36,2;8,2;12,7;2,8;6,2;3,7;-13,9;0
112620602;Écarts 1 - Narbonne Ville;11262;Narbonne;12,6;16540;23840;33090;0,69;11870;15250;17790;20950;26660;30130;36420;47750;4,0;5,3;0,331;72,9;56,4;2,7;13,8;24,4;19,6;4,2;1,6;1,7;0,9;-21,1;0
112620603;Écarts 2 - Narbonne Plage;11262;Narbonne;18,0;14780;20280;25930;0,55;11020;13470;16000;18270;22420;24660;28120;33920;3,1;3,7;0,257;43,8;34,4;3,7;5,7;53,9;11,7;5,9;1,2;3,1;1,6;-15,3;0
121450101;Centre Ancien;12145;Millau;37,7;11470;14820;19320;0,53;8660;10640;12260;13350;16300;18280;20370;24100;2,8;3,5;0,245;62,8;51,5;6,6;4,7;23,8;6,3;17,7;2,7;9,6;5,4;-10,6;0
121450102;Gare-Beauregard;12145;Millau;30,0;12410;16120;21110;0,54;9180;11410;13060;14810;17800;19950;22850;28450;3,1;3,7;0,261;54,7;46,7;4,2;3,8;38,0;7,3;13,1;2,9;6,5;3,7;-13,1;0
121450103;Jaurès;12145;Millau;17,4;14390;18240;23840;0,52;11310;13550;15210;16700;20370;22320;25470;31230;2,8;3,6;0,261;57,2;49,6;3,2;4,4;39,2;11,1;7,8;1,8;3,7;2,3;-15,3;0
